city,hotel_name,tier,hotel_id,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,nationality_known,is_asian_reviewer,is_solo,score_gap
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Singapore,Couple,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Azerbaijan,Couple,Premier Deluxe King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,United Kingdom,Family,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,Malaysia,Couple,Mandarin Grand King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,United Arab Emirates,Couple,Mandarin Grand King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Saudi Arabia,Family,Premier King Suite,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Netherlands,Family,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Greece,Family,Premier Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Canada,Family,Deluxe Twin Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Family,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,7.0,United States,Family,Deluxe Twin Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Saudi Arabia,Family,Mandarin Corner King Suite,6,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Philippines,Couple,Premier Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United Arab Emirates,Couple,Mandarin Grand King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Romania,Couple,Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United Kingdom,Solo traveler,Premier Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Arab Emirates,Family,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,7.0,United Kingdom,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Couple,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Canada,Solo traveler,Premier Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,6.0,Saudi Arabia,Solo traveler,Deluxe Twin Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United States,Group,Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Family,Deluxe Corner King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Slovenia,Couple,Mandarin Grand King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Hong Kong,Couple,Mandarin Grand King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Solo traveler,Mandarin Grand King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Malaysia,Couple,Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Zimbabwe,Solo traveler,Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Australia,Family,Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,9.0,Brazil,Couple,Premier Deluxe King Room,8,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Austria,Couple,Premier Deluxe King Room,10,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Couple,Premier Deluxe King Room,5,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United States,Couple,Deluxe Corner King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,Hong Kong,Couple,Deluxe Twin Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,6.0,Hong Kong,Couple,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Couple,Deluxe King Room,4,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,10.0,United Kingdom,Couple,Deluxe King Room,3,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,7.0,Hong Kong,Couple,Premier Deluxe King Room,1,mandarin_oriental_tokyo_b,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,Mandarin Oriental Tokyo,Luxury,mandarin_oriental_tokyo,Booking.com,8.0,United Arab Emirates,Solo traveler,Premier Deluxe King Room,2,mandarin_oriental_tokyo_b,9.1,9.3,1,0.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,India,Family with young children,Deluxe Twin,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Philippines,Family with teens,"superior room, 2 twin beds (accessible)",4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,South Africa,Couple,Premier King,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,South Korea,Family with teens,Premier Room,4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,6.8,Iraq,Business traveler,Premier King,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Qatar,Couple,Premier King,6,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,United Kingdom,Couple,Deluxe King,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Solo traveler,Premier King,1,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Indonesia,Family with teens,Deluxe Double Room,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,4.0,South Korea,Family with young children,Deluxe Double Room,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Philippines,Couple,Deluxe King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Philippines,Couple,Premier King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Deluxe Twin,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Deluxe Twin,5,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Couple,Deluxe Twin,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Couple,Premier King,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Malaysia,Couple,Deluxe Room,7,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Group,Premier Twin,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Indonesia,Family with teens,Premier King,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Philippines,Group,Premier Room,4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,United Arab Emirates,Couple,Unknown,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,South Korea,Couple,Deluxe Double Room,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Malaysia,Couple,Premier King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,South Korea,Solo traveler,Deluxe Twin,2,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Solo traveler,Deluxe King,2,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Couple,Deluxe King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Couple,Deluxe King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.4,South Korea,Solo traveler,Deluxe Twin,1,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Premier King,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Family with young children,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Family with young children,Premier King,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,South Korea,Couple,Premier Corner Room King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Couple,Deluxe King,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Deluxe King,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Indonesia,Couple,Premier King,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Australia,Family with young children,Deluxe King,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Taiwan,Group,Deluxe Twin,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Brunei Darussalam,Couple,Premier King,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,"Hong Kong SAR, China",Couple,Deluxe King,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Japan,Family with young children,Premier King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Japan,Family with young children,Deluxe Twin,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Family with young children,Deluxe King,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Vietnam,Family with teens,Deluxe Twin,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Family with teens,Deluxe Twin,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,South Korea,Family with teens,Deluxe Twin,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Brazil,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,Malaysia,Solo traveler,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Malaysia,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Philippines,Solo traveler,Unknown,4,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.0,"Hong Kong SAR, China",Couple,Deluxe Twin,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,United States,Couple,Deluxe King,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Indonesia,Couple,Premier Twin,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,China,Solo traveler,Deluxe King,1,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.0,Thailand,Couple,Grand Premier Garden View King Room,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,"Hong Kong SAR, China",Couple,Deluxe King,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Couple,Deluxe King,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.0,China,Family with young children,Deluxe King,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Australia,Family with young children,Deluxe Twin,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Vietnam,Group,Deluxe Twin,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Vietnam,Couple,Grand Premier Park View Twin Room,4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.4,Taiwan,Solo traveler,Grand Premier Garden View King Room,2,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.4,Japan,Couple,Premier King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Pakistan,Business traveler,Deluxe Twin,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Thailand,Solo traveler,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Thailand,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,6.0,United States,Business traveler,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,"Hong Kong SAR, China",Couple,Unknown,3,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.4,Canada,Family with young children,Unknown,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.0,United States,Business traveler,Unknown,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,"Hong Kong SAR, China",Business traveler,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Thailand,Business traveler,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Australia,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Thailand,Couple,Deluxe King,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Taiwan,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Philippines,Business traveler,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Family with teens,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,United States,Family with young children,Unknown,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Thailand,Couple,Deluxe Twin,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,United States,Couple,Unknown,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Singapore,Family with teens,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,Singapore,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Taiwan,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.8,"Hong Kong SAR, China",Family with teens,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.0,Singapore,Solo traveler,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,1,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,5.2,Thailand,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.6,Taiwan,Couple,Unknown,4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Canada,Couple,Unknown,4,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.2,China,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.7,Indonesia,Family with young children,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.7,Indonesia,Family with young children,Unknown,4,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United States,Couple,Unknown,1,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.3,Philippines,Family with teens,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.3,Philippines,Family with teens,Unknown,3,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,United Kingdom,Family with young children,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,10.0,Taiwan,Family with teens,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,7.7,France,Family with teens,Unknown,2,the_peninsula_a,9.1,9.3,1,0.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,8.3,Singapore,Couple,Unknown,2,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Agoda,9.0,Thailand,Family with young children,Unknown,1,the_peninsula_a,9.1,9.3,1,1.0,0,-0.20000000000000107
Tokyo,The Peninsula Tokyo,Luxury,the_peninsula,Booking.com,10.0,United States,Group,Superior Twin Room,3,the_peninsula_b,9.1,9.3,1,0.0,0,-0.20000000000000107
